id_task,id_user,arrived_del_loc_at,id_telemetry,latitude,longitude,accuracy_radius,android_activity,android_activity_confidence,telemetry_time
60237224,82642,2025-03-14 04:58:09.000000 UTC,58342525,252072267,552711883,1.033,TILTING,100.0,2025-03-14 04:58:07.000000 UTC
60237082,91945,2025-03-14 05:00:40.000000 UTC,58355929,251860669,552599232,233.428,UNKNOWN,40.0,2025-03-14 05:00:49.000000 UTC
60237036,13322,2025-03-14 05:02:08.000000 UTC,58361220,251886230,552598370,35.767,ON_BICYCLE,61.0,2025-03-14 05:01:52.000000 UTC
60237047,65110,2025-03-14 05:04:51.000000 UTC,58375725,251800586,552764195,5.529,STILL,98.0,2025-03-14 05:04:47.000000 UTC
60236604,61522,2025-03-14 05:07:39.000000 UTC,58390125,251893550,552620950,0.983,UNKNOWN,0.0,2025-03-14 05:07:38.000000 UTC
60237189,20171,2025-03-14 05:17:46.000000 UTC,58442085,251888962,552656149,56.363,UNKNOWN,0.0,2025-03-14 05:17:48.000000 UTC
60237431,49745,2025-03-14 05:19:45.000000 UTC,58451401,251919467,552622417,2.083,IN_VEHICLE,83.0,2025-03-14 05:19:37.000000 UTC
60237714,73168,2025-03-14 05:20:20.000000 UTC,58455209,251949652,552658201,8.068,UNKNOWN,40.0,2025-03-14 05:20:21.000000 UTC
60236947,83447,2025-03-14 05:23:06.000000 UTC,58468640,251903318,552647967,3.116,WALKING,98.0,2025-03-14 05:22:57.000000 UTC
60237115,86098,2025-03-14 05:22:01.000000 UTC,58463499,251848056,552639514,42.925,STILL,100.0,2025-03-14 05:21:57.000000 UTC
60237435,83844,2025-03-14 05:24:28.000000 UTC,58476877,251877603,552980927,5.445,STILL,99.0,2025-03-14 05:24:31.000000 UTC
60237593,71398,2025-03-14 05:26:06.000000 UTC,58485620,251996262,552733145,17.745,IN_VEHICLE,95.0,2025-03-14 05:26:12.000000 UTC
60237479,94464,2025-03-14 05:34:56.000000 UTC,58531214,251826522,552830708,2.782,STILL,55.0,2025-03-14 05:34:54.000000 UTC
60237637,59050,2025-03-14 05:29:36.000000 UTC,58504360,252100382,552730356,1.9,IN_VEHICLE,84.0,2025-03-14 05:29:48.000000 UTC
60237910,92032,2025-03-14 05:36:18.000000 UTC,58539501,251910434,552913023,1.9,WALKING,90.0,2025-03-14 05:36:27.000000 UTC
60237967,94120,2025-03-14 05:38:50.000000 UTC,58550813,251904583,552739783,0.95,UNKNOWN,40.0,2025-03-14 05:38:36.000000 UTC
60238288,64052,2025-03-14 05:40:51.000000 UTC,58561553,251930767,552665850,1.7,UNKNOWN,40.0,2025-03-14 05:40:38.000000 UTC
60237621,18429,2025-03-14 05:46:08.000000 UTC,58590742,251715640,553023335,24.407,UNKNOWN,40.0,2025-03-14 05:46:03.000000 UTC
60237944,64871,2025-03-14 05:43:21.000000 UTC,58577354,251834538,552561796,87.6,WALKING,98.0,2025-03-14 05:43:34.000000 UTC
60238029,92925,2025-03-14 05:46:53.000000 UTC,58595318,251898207,552965131,6.447,IN_VEHICLE,96.0,2025-03-14 05:46:52.000000 UTC
60237763,91757,2025-03-14 05:46:39.000000 UTC,58594043,251780167,552745032,1.75,STILL,99.0,2025-03-14 05:46:38.000000 UTC
60238064,96631,2025-03-14 05:46:28.000000 UTC,58592574,251881917,552793300,8.6,STILL,44.0,2025-03-14 05:46:23.000000 UTC
60237898,65714,2025-03-14 05:47:19.000000 UTC,58598756,251128517,552470600,1.0,UNKNOWN,40.0,2025-03-14 05:47:30.000000 UTC
60237895,62273,2025-03-14 05:42:12.000000 UTC,58568681,251895683,552622983,0.9,IN_VEHICLE,96.0,2025-03-14 05:41:58.000000 UTC
60238074,96320,2025-03-14 05:46:07.000000 UTC,58590949,251947149,552693088,2.5,WALKING,97.0,2025-03-14 05:46:05.000000 UTC
60238426,10016,2025-03-14 05:49:35.000000 UTC,58610782,252097245,552715495,100.0,UNKNOWN,40.0,2025-03-14 05:49:42.000000 UTC
60238228,33822,2025-03-14 05:54:21.000000 UTC,58637811,251814911,552780039,6.963,STILL,100.0,2025-03-14 05:54:34.000000 UTC
60238650,18521,2025-03-14 05:54:50.000000 UTC,58638966,252107080,552757314,28.229,UNKNOWN,40.0,2025-03-14 05:54:47.000000 UTC
60238281,21818,2025-03-14 05:51:38.000000 UTC,58622495,251859794,552803984,30.0,UNKNOWN,40.0,2025-03-14 05:51:49.000000 UTC
60238566,10904,2025-03-14 06:05:29.000000 UTC,58697416,252001319,552733994,8.7,IN_VEHICLE,97.0,2025-03-14 06:05:13.000000 UTC
60239603,26118,2025-03-14 06:10:50.000000 UTC,58730312,252015942,552742879,11.673,WALKING,87.0,2025-03-14 06:10:57.000000 UTC
60238914,95274,2025-03-14 06:14:07.000000 UTC,58747209,251886033,552601695,8.127,TILTING,100.0,2025-03-14 06:13:54.000000 UTC
60239082,16883,2025-03-14 06:15:22.000000 UTC,58754975,251869760,552755131,7.043,IN_VEHICLE,94.0,2025-03-14 06:15:15.000000 UTC
60238339,68607,2025-03-14 06:09:22.000000 UTC,58720849,251860079,552744562,9.167,IN_VEHICLE,96.0,2025-03-14 06:09:18.000000 UTC
60238285,94455,2025-03-14 06:17:57.000000 UTC,58769511,251917687,552618930,20.0,UNKNOWN,0.0,2025-03-14 06:17:44.000000 UTC
60239562,92659,2025-03-14 06:16:50.000000 UTC,58763497,252011854,552729863,11.254,WALKING,92.0,2025-03-14 06:16:43.000000 UTC
60239354,64871,2025-03-14 06:21:09.000000 UTC,58789283,252088082,552722876,33.234,UNKNOWN,40.0,2025-03-14 06:21:09.000000 UTC
60239309,14043,2025-03-14 06:23:25.000000 UTC,58802524,251919650,552623100,1.52,UNKNOWN,40.0,2025-03-14 06:23:23.000000 UTC
60238570,97571,2025-03-14 06:14:32.000000 UTC,58752191,251842815,552611640,9.313,IN_VEHICLE,89.0,2025-03-14 06:14:46.000000 UTC
60239246,18522,2025-03-14 06:22:36.000000 UTC,58799707,252107667,552762133,1.016,IN_VEHICLE,97.0,2025-03-14 06:22:55.000000 UTC
60238841,36994,2025-03-14 06:15:39.000000 UTC,58757235,251919267,552622717,1.66,STILL,54.0,2025-03-14 06:15:37.000000 UTC
60238033,91137,2025-03-14 06:24:48.000000 UTC,58810317,251860980,552862415,25.488,STILL,48.0,2025-03-14 06:24:43.000000 UTC
60239579,33822,2025-03-14 06:27:57.000000 UTC,58829577,252062506,552733204,12.185,STILL,100.0,2025-03-14 06:27:56.000000 UTC
60239443,90068,2025-03-14 06:24:26.000000 UTC,58808459,251916255,552852236,6.854,IN_VEHICLE,90.0,2025-03-14 06:24:24.000000 UTC
60239830,93512,2025-03-14 06:30:18.000000 UTC,58843769,251860537,552742455,9.732,UNKNOWN,40.0,2025-03-14 06:30:17.000000 UTC
60239137,11939,2025-03-14 06:24:41.000000 UTC,58810124,251918450,552808333,6.534,UNKNOWN,40.0,2025-03-14 06:24:41.000000 UTC
60238971,92716,2025-03-14 06:29:20.000000 UTC,58837894,251817017,552777050,1.966,UNKNOWN,40.0,2025-03-14 06:29:19.000000 UTC
60239357,97762,2025-03-14 06:30:37.000000 UTC,58845888,251878134,552793247,11.556,IN_VEHICLE,93.0,2025-03-14 06:30:37.000000 UTC
60239456,88846,2025-03-14 06:32:09.000000 UTC,58854273,251904333,552639800,10.4,IN_VEHICLE,94.0,2025-03-14 06:31:58.000000 UTC
60240033,31765,2025-03-14 06:42:17.000000 UTC,58918611,251884133,552584333,1.016,UNKNOWN,40.0,2025-03-14 06:42:16.000000 UTC
60240258,73168,2025-03-14 06:41:09.000000 UTC,58911335,251935353,552656173,8.163,IN_VEHICLE,97.0,2025-03-14 06:41:08.000000 UTC
60239880,63496,2025-03-14 06:43:07.000000 UTC,58923603,251933973,552891812,5.906,IN_VEHICLE,92.0,2025-03-14 06:43:02.000000 UTC
60240312,95355,2025-03-14 06:44:03.000000 UTC,58930598,251096408,552491875,43.259,STILL,58.0,2025-03-14 06:44:09.000000 UTC
60240483,95799,2025-03-14 06:44:41.000000 UTC,58935123,251716917,553072209,31.826,TILTING,100.0,2025-03-14 06:44:52.000000 UTC
60240332,71361,2025-03-14 06:46:43.000000 UTC,58946557,251733623,553000296,16.887,WALKING,93.0,2025-03-14 06:46:38.000000 UTC
60240482,65078,2025-03-14 06:44:37.000000 UTC,58934309,251908208,552653993,27.437,WALKING,96.0,2025-03-14 06:44:44.000000 UTC
60240286,71412,2025-03-14 06:53:51.000000 UTC,58993365,251794138,553049833,4.089,STILL,100.0,2025-03-14 06:53:50.000000 UTC
60240100,48211,2025-03-14 06:56:08.000000 UTC,59009926,252015702,552749625,1.733,UNKNOWN,40.0,2025-03-14 06:56:20.000000 UTC
60240432,30650,2025-03-14 07:01:03.000000 UTC,59041678,252100149,552728833,1.816,UNKNOWN,0.0,2025-03-14 07:01:00.000000 UTC
60240613,74331,2025-03-14 06:56:09.000000 UTC,59009506,251851567,552643907,19.538,WALKING,99.0,2025-03-14 06:56:16.000000 UTC
60239784,71290,2025-03-14 06:54:00.000000 UTC,58994096,251846050,552767600,1.7,IN_VEHICLE,98.0,2025-03-14 06:53:57.000000 UTC
60239640,96779,2025-03-14 07:01:10.000000 UTC,59042647,251951518,552657192,13.709,UNKNOWN,40.0,2025-03-14 07:01:08.000000 UTC
60240336,77865,2025-03-14 07:01:41.000000 UTC,59046195,251916944,552912210,3.042,IN_VEHICLE,96.0,2025-03-14 07:01:37.000000 UTC
60241024,70299,2025-03-14 07:05:55.000000 UTC,59076092,251853858,552920693,60.0,WALKING,98.0,2025-03-14 07:05:58.000000 UTC
60241371,63377,2025-03-14 07:07:26.000000 UTC,59084681,252112203,552772782,8.05,UNKNOWN,0.0,2025-03-14 07:07:12.000000 UTC
60241480,23869,2025-03-14 07:09:26.000000 UTC,59099165,252032883,552538083,1.0,UNKNOWN,0.0,2025-03-14 07:09:17.000000 UTC
60241127,62567,2025-03-14 07:08:01.000000 UTC,59088429,251738298,553019425,96.213,UNKNOWN,40.0,2025-03-14 07:07:44.000000 UTC
60241413,33252,2025-03-14 07:12:54.000000 UTC,59124746,251752868,553093502,19.296,STILL,100.0,2025-03-14 07:12:58.000000 UTC
60240624,63137,2025-03-14 07:07:43.000000 UTC,59086778,251781834,552745185,3.066,UNKNOWN,40.0,2025-03-14 07:07:30.000000 UTC
60240295,95948,2025-03-14 07:15:52.000000 UTC,59145189,252025118,552604817,5.054,IN_VEHICLE,85.0,2025-03-14 07:15:52.000000 UTC
60240513,60709,2025-03-14 07:14:38.000000 UTC,59136046,251864671,552782861,10.604,IN_VEHICLE,93.0,2025-03-14 07:14:34.000000 UTC
60240961,61042,2025-03-14 07:21:56.000000 UTC,59188613,251816733,552776750,1.8,IN_VEHICLE,93.0,2025-03-14 07:21:54.000000 UTC
60241681,94340,2025-03-14 07:20:17.000000 UTC,59176974,252104283,552731283,2.15,IN_VEHICLE,95.0,2025-03-14 07:20:16.000000 UTC
60241757,18429,2025-03-14 07:23:35.000000 UTC,59200338,252016342,552726244,16.332,IN_VEHICLE,94.0,2025-03-14 07:23:29.000000 UTC
60240892,95548,2025-03-14 07:22:17.000000 UTC,59192637,251904074,552647934,8.013,WALKING,86.0,2025-03-14 07:22:26.000000 UTC
60242235,61542,2025-03-14 07:28:28.000000 UTC,59236901,251890270,552638339,68.903,STILL,100.0,2025-03-14 07:28:30.000000 UTC
60240687,15591,2025-03-14 07:22:28.000000 UTC,59193216,251911102,552671691,21.953,UNKNOWN,40.0,2025-03-14 07:22:31.000000 UTC
60241491,95274,2025-03-14 07:26:06.000000 UTC,59220302,251864801,552810691,5.964,UNKNOWN,40.0,2025-03-14 07:26:15.000000 UTC
60241234,96808,2025-03-14 07:23:23.000000 UTC,59200101,251909550,552748933,2.791,IN_VEHICLE,96.0,2025-03-14 07:23:27.000000 UTC
60241740,91767,2025-03-14 07:28:19.000000 UTC,59235415,251805622,552705372,195.509,IN_VEHICLE,96.0,2025-03-14 07:28:18.000000 UTC
60241485,60704,2025-03-14 07:28:10.000000 UTC,59234039,251803266,552353333,3.808,TILTING,100.0,2025-03-14 07:28:07.000000 UTC
60241110,96631,2025-03-14 07:09:29.000000 UTC,59100395,251810912,552635990,38.148,UNKNOWN,40.0,2025-03-14 07:09:28.000000 UTC
60241203,76832,2025-03-14 07:29:20.000000 UTC,59242242,251818009,552775544,4.1,STILL,53.0,2025-03-14 07:29:13.000000 UTC
60242643,94120,2025-03-14 07:28:29.000000 UTC,59236784,251905776,552808724,2.366,IN_VEHICLE,90.0,2025-03-14 07:28:29.000000 UTC
60241552,92659,2025-03-14 07:27:01.000000 UTC,59226748,251852383,552641817,1.5,UNKNOWN,40.0,2025-03-14 07:27:08.000000 UTC
60242408,13002,2025-03-14 07:37:41.000000 UTC,59307490,252214408,552895951,7.951,UNKNOWN,40.0,2025-03-14 07:37:53.000000 UTC
60242468,61501,2025-03-14 07:35:45.000000 UTC,59292109,251900185,552643495,18.333,UNKNOWN,40.0,2025-03-14 07:35:52.000000 UTC
60241947,64052,2025-03-14 07:39:44.000000 UTC,59321829,251923581,552622663,4.764,WALKING,88.0,2025-03-14 07:39:45.000000 UTC
60242133,85296,2025-03-14 07:41:08.000000 UTC,59332309,252014660,552746438,1.362,STILL,41.0,2025-03-14 07:41:07.000000 UTC
60242713,40459,2025-03-14 07:41:13.000000 UTC,59332964,252104533,552731850,1.9,TILTING,100.0,2025-03-14 07:41:11.000000 UTC
60242293,31765,2025-03-14 07:42:16.000000 UTC,59340386,251875038,552778940,1.75,UNKNOWN,40.0,2025-03-14 07:42:07.000000 UTC
60242240,13322,2025-03-14 07:39:49.000000 UTC,59323162,251879602,552612800,33.478,UNKNOWN,40.0,2025-03-14 07:39:55.000000 UTC
60242438,86068,2025-03-14 07:49:11.000000 UTC,59397498,251891835,552896101,100.0,UNKNOWN,40.0,2025-03-14 07:49:13.000000 UTC
60242455,18412,2025-03-14 07:43:31.000000 UTC,59353246,251901778,552641696,51.682,UNKNOWN,40.0,2025-03-14 07:43:45.000000 UTC
60242578,96209,2025-03-14 07:47:40.000000 UTC,59382383,251065710,552410223,5.025,STILL,46.0,2025-03-14 07:47:23.000000 UTC
60242607,96218,2025-03-14 07:45:25.000000 UTC,59366940,251925538,552726277,4.079,IN_VEHICLE,98.0,2025-03-14 07:45:29.000000 UTC
60243378,79496,2025-03-14 07:44:43.000000 UTC,59359403,251784686,552532697,3.394,UNKNOWN,40.0,2025-03-14 07:44:33.000000 UTC
60242584,54891,2025-03-14 07:49:25.000000 UTC,59399242,251909497,552738693,51.016,IN_VEHICLE,96.0,2025-03-14 07:49:26.000000 UTC
60242205,1254,2025-03-14 07:51:16.000000 UTC,59413302,251901710,552841324,4.6,UNKNOWN,0.0,2025-03-14 07:51:09.000000 UTC
60242722,11246,2025-03-14 07:55:39.000000 UTC,59452116,252022614,552733597,22.447,UNKNOWN,40.0,2025-03-14 07:55:44.000000 UTC
60243548,70693,2025-03-14 07:56:23.000000 UTC,59457363,251847020,552815238,9.496,TILTING,100.0,2025-03-14 07:56:21.000000 UTC
60242223,7594,2025-03-14 07:55:05.000000 UTC,59445370,251949790,552656343,3.866,IN_VEHICLE,83.0,2025-03-14 07:54:58.000000 UTC
60242826,97321,2025-03-14 07:56:09.000000 UTC,59453773,251129989,552464236,15.0,UNKNOWN,40.0,2025-03-14 07:55:56.000000 UTC
60243029,85284,2025-03-14 08:00:10.000000 UTC,59490225,251855983,552395400,114.16,UNKNOWN,40.0,2025-03-14 08:00:07.000000 UTC
60243336,78125,2025-03-14 07:59:15.000000 UTC,59481935,251848367,552601957,3.84,WALKING,88.0,2025-03-14 07:59:11.000000 UTC
60244628,14021,2025-03-14 08:02:38.000000 UTC,59511618,251782841,553085656,4.371,WALKING,86.0,2025-03-14 08:02:30.000000 UTC
60244201,97032,2025-03-14 08:03:28.000000 UTC,59521964,251130374,552476816,3.216,IN_VEHICLE,97.0,2025-03-14 08:03:39.000000 UTC
60243552,96808,2025-03-14 08:03:02.000000 UTC,59515170,251932783,552646250,1.216,UNKNOWN,40.0,2025-03-14 08:02:53.000000 UTC
60243367,96320,2025-03-14 08:03:02.000000 UTC,59516513,251907103,552663882,20.836,WALKING,86.0,2025-03-14 08:03:03.000000 UTC
60243603,8360,2025-03-14 08:07:47.000000 UTC,59558187,251807383,552646517,1.65,IN_VEHICLE,82.0,2025-03-14 08:07:41.000000 UTC
60242573,94257,2025-03-14 07:59:40.000000 UTC,59486173,251927077,552667888,122.4,STILL,100.0,2025-03-14 07:59:40.000000 UTC
60243592,94120,2025-03-14 08:07:37.000000 UTC,59558555,251915413,552658990,32.943,UNKNOWN,40.0,2025-03-14 08:07:44.000000 UTC
60244364,70868,2025-03-14 08:14:22.000000 UTC,59617295,251828512,552831140,23.206,WALKING,87.0,2025-03-14 08:14:14.000000 UTC
60243418,77595,2025-03-14 08:13:48.000000 UTC,59612428,252072663,552714024,3.2,ON_BICYCLE,96.0,2025-03-14 08:13:42.000000 UTC
60244917,28198,2025-03-14 08:16:56.000000 UTC,59639698,252100418,552732263,49.81,WALKING,90.0,2025-03-14 08:16:42.000000 UTC
60244505,63485,2025-03-14 08:15:33.000000 UTC,59628797,252089886,552749501,12.0,UNKNOWN,40.0,2025-03-14 08:15:30.000000 UTC
60243995,26619,2025-03-14 08:14:42.000000 UTC,59622078,251809185,552637446,5.3,UNKNOWN,40.0,2025-03-14 08:14:45.000000 UTC
60242976,71361,2025-03-14 08:16:33.000000 UTC,59638161,251901322,552648715,18.998,WALKING,95.0,2025-03-14 08:16:32.000000 UTC
60244493,58564,2025-03-14 08:15:22.000000 UTC,59626997,251935225,552894863,1.566,WALKING,98.0,2025-03-14 08:15:18.000000 UTC
60243617,95637,2025-03-14 08:10:37.000000 UTC,59587103,252094826,552714393,10.926,STILL,97.0,2025-03-14 08:10:53.000000 UTC
60243853,65719,2025-03-14 08:18:04.000000 UTC,59651407,251810829,552701006,5.357,STILL,100.0,2025-03-14 08:17:59.000000 UTC
60242861,63298,2025-03-14 08:13:58.000000 UTC,59616449,251915024,552701304,2.0,UNKNOWN,40.0,2025-03-14 08:14:09.000000 UTC
60244089,58202,2025-03-14 08:14:04.000000 UTC,59613681,251915733,552702450,3.111,UNKNOWN,0.0,2025-03-14 08:13:50.000000 UTC
60243703,75097,2025-03-14 08:16:36.000000 UTC,59638000,251850101,552644495,6.2,TILTING,100.0,2025-03-14 08:16:31.000000 UTC
60244647,21578,2025-03-14 08:20:37.000000 UTC,59677053,251851911,552922320,9.23,WALKING,92.0,2025-03-14 08:20:46.000000 UTC
60242846,62597,2025-03-14 08:21:13.000000 UTC,59679686,251880260,552582309,14.048,IN_VEHICLE,94.0,2025-03-14 08:21:03.000000 UTC
60244857,91399,2025-03-14 08:23:24.000000 UTC,59702172,251923478,552623121,8.864,WALKING,88.0,2025-03-14 08:23:28.000000 UTC
60244365,87720,2025-03-14 08:25:42.000000 UTC,59723400,251066918,552402425,3.654,STILL,97.0,2025-03-14 08:25:43.000000 UTC
60244264,8597,2025-03-14 08:28:21.000000 UTC,59746273,251779240,552743561,2.316,UNKNOWN,40.0,2025-03-14 08:28:06.000000 UTC
60245134,59050,2025-03-14 08:24:07.000000 UTC,59710633,251998016,552747600,6.5,ON_FOOT,92.0,2025-03-14 08:24:22.000000 UTC
60244868,95642,2025-03-14 08:21:03.000000 UTC,59678878,251936575,552653034,7.156,STILL,43.0,2025-03-14 08:20:58.000000 UTC
60245576,76138,2025-03-14 08:22:02.000000 UTC,59690342,252096750,552767717,1.216,UNKNOWN,40.0,2025-03-14 08:22:12.000000 UTC
60244180,74288,2025-03-14 08:29:37.000000 UTC,59759956,252078500,552742964,2.05,UNKNOWN,40.0,2025-03-14 08:29:33.000000 UTC
60245269,95635,2025-03-14 08:26:56.000000 UTC,59737097,251809693,552534048,12.65,UNKNOWN,40.0,2025-03-14 08:27:09.000000 UTC
60244697,76495,2025-03-14 08:29:28.000000 UTC,59760084,251864643,552810126,1.933,UNKNOWN,40.0,2025-03-14 08:29:33.000000 UTC
60245106,33822,2025-03-14 08:31:56.000000 UTC,59782537,252012617,552720613,22.866,STILL,100.0,2025-03-14 08:31:51.000000 UTC
60242753,79138,2025-03-14 08:28:14.000000 UTC,59746112,251860080,552626868,2.716,UNKNOWN,40.0,2025-03-14 08:28:05.000000 UTC
60244823,79136,2025-03-14 08:27:50.000000 UTC,59743057,251905020,552650182,19.082,WALKING,96.0,2025-03-14 08:27:46.000000 UTC
60245379,88846,2025-03-14 08:33:30.000000 UTC,59798055,252101447,552752675,80.046,UNKNOWN,40.0,2025-03-14 08:33:27.000000 UTC
60244932,81763,2025-03-14 08:31:31.000000 UTC,59779062,251903250,552808367,3.602,UNKNOWN,40.0,2025-03-14 08:31:30.000000 UTC
60244927,77865,2025-03-14 08:33:08.000000 UTC,59794903,251864047,552815324,2.933,UNKNOWN,40.0,2025-03-14 08:33:07.000000 UTC
60246081,61775,2025-03-14 08:23:48.000000 UTC,59707305,251901200,552662127,4.983,WALKING,96.0,2025-03-14 08:24:00.000000 UTC
60245171,69724,2025-03-14 08:35:36.000000 UTC,59817240,251806072,552708718,21.6,UNKNOWN,40.0,2025-03-14 08:35:26.000000 UTC
60245730,72872,2025-03-14 08:30:51.000000 UTC,59772152,251847366,552762550,2.283,IN_VEHICLE,87.0,2025-03-14 08:30:47.000000 UTC
60245637,97325,2025-03-14 08:35:51.000000 UTC,59821172,251867429,552603975,4.405,STILL,100.0,2025-03-14 08:35:50.000000 UTC
60243829,79169,2025-03-14 08:33:23.000000 UTC,59799611,252001212,552685967,6.416,WALKING,96.0,2025-03-14 08:33:37.000000 UTC
60245542,62523,2025-03-14 08:34:08.000000 UTC,59802830,251782783,552746550,8.0,UNKNOWN,40.0,2025-03-14 08:33:57.000000 UTC
60244001,21595,2025-03-14 08:33:38.000000 UTC,59799273,251894637,552974673,2.45,WALKING,95.0,2025-03-14 08:33:35.000000 UTC
60245321,45982,2025-03-14 08:35:36.000000 UTC,59817597,251771976,552732447,212.023,UNKNOWN,40.0,2025-03-14 08:35:28.000000 UTC
60245474,91874,2025-03-14 08:33:48.000000 UTC,59800158,252004242,552731893,11.49,WALKING,91.0,2025-03-14 08:33:40.000000 UTC
60245846,96779,2025-03-14 08:33:51.000000 UTC,59802914,251888602,552599674,53.3,UNKNOWN,40.0,2025-03-14 08:33:57.000000 UTC
60244915,84322,2025-03-14 08:41:22.000000 UTC,59875914,251880233,552971417,5.3,STILL,100.0,2025-03-14 08:41:23.000000 UTC
60245875,30137,2025-03-14 08:39:27.000000 UTC,59859041,251859994,552804367,28.1,TILTING,100.0,2025-03-14 08:39:41.000000 UTC
60246032,69829,2025-03-14 08:40:57.000000 UTC,59870975,251853805,552605426,52.8,STILL,100.0,2025-03-14 08:40:54.000000 UTC
60247750,8657,2025-03-14 08:44:16.000000 UTC,59907435,251848956,552602789,73.024,WALKING,96.0,2025-03-14 08:44:32.000000 UTC
60246178,9681,2025-03-14 08:41:25.000000 UTC,59877383,252004729,552733937,3.586,WALKING,93.0,2025-03-14 08:41:32.000000 UTC
60245076,2110,2025-03-14 08:39:07.000000 UTC,59854444,251844401,552761779,19.203,UNKNOWN,40.0,2025-03-14 08:39:13.000000 UTC
60245986,33941,2025-03-14 08:46:59.000000 UTC,59932137,251753343,553093718,20.0,STILL,66.0,2025-03-14 08:46:59.000000 UTC
60246300,78197,2025-03-14 08:48:57.000000 UTC,59953901,251879950,552586383,1.2,TILTING,100.0,2025-03-14 08:49:08.000000 UTC
60244067,93544,2025-03-14 08:36:46.000000 UTC,59830050,251830689,552557002,156.9,ON_BICYCLE,96.0,2025-03-14 08:36:45.000000 UTC
60243638,76832,2025-03-14 08:43:20.000000 UTC,59897024,251930517,552666233,1.833,IN_VEHICLE,97.0,2025-03-14 08:43:29.000000 UTC
60247638,31367,2025-03-14 08:47:27.000000 UTC,59939339,251950829,552657484,1.966,STILL,46.0,2025-03-14 08:47:42.000000 UTC
60245581,94340,2025-03-14 08:45:53.000000 UTC,59920814,251850750,552619450,2.15,UNKNOWN,40.0,2025-03-14 08:45:52.000000 UTC
60242138,65315,2025-03-14 08:45:51.000000 UTC,59918231,251913568,552615258,1.92,IN_VEHICLE,96.0,2025-03-14 08:45:36.000000 UTC
60246907,70868,2025-03-14 08:50:23.000000 UTC,59966097,251805467,552709372,34.207,WALKING,90.0,2025-03-14 08:50:19.000000 UTC
60246714,65293,2025-03-14 08:46:50.000000 UTC,59931507,251878375,552677701,8.829,WALKING,95.0,2025-03-14 08:46:55.000000 UTC
60247967,92024,2025-03-14 08:49:17.000000 UTC,59954830,251754536,553092763,4.0,UNKNOWN,40.0,2025-03-14 08:49:13.000000 UTC
60246993,11243,2025-03-14 08:50:15.000000 UTC,59963445,252023665,552732995,27.185,TILTING,100.0,2025-03-14 08:50:03.000000 UTC
60246646,15448,2025-03-14 08:47:27.000000 UTC,59935278,252016353,552734940,7.616,TILTING,100.0,2025-03-14 08:47:17.000000 UTC
60246741,77350,2025-03-14 08:47:10.000000 UTC,59933346,251851084,552599609,2.603,STILL,99.0,2025-03-14 08:47:06.000000 UTC
60245676,97762,2025-03-14 08:54:22.000000 UTC,60009691,251949787,552657418,20.0,STILL,100.0,2025-03-14 08:54:34.000000 UTC
60247219,78096,2025-03-14 08:53:42.000000 UTC,60000337,252016728,552747268,2.806,STILL,99.0,2025-03-14 08:53:40.000000 UTC
